,reference,ref_tox,translate,tr_tox,result
734,"Benny, didn't I tell you to shoot Carrot?",0.9749327301979064,"Benny, didn't I tell you to him Carrot?",0.8790635,0.0958692431449889
735,Sometimes I'm so dumb.,0.9598151445388794,Sometimes I'm so the.,0.26532978,0.6944853663444519
736,You are useless you...,0.9996225833892822,You are are you...,0.26532978,0.7342928051948547
737,"You just sit tight, 'cause I'm gonna come door to door... like the goddamn Avon lady.",0.9990103244781494,"You just sit tight, 'cause I'm gonna come door to door... like the godyou Avon lady.",0.09147721,0.9075331166386604
738,"If I shoot someone foolhardy enough... to pass through the rock three times, they'll be squished into tiny lumps.",0.975950300693512,"If I him someone pontiff ehavesomething... to pme throsomething the rock three times, they'll be squished into tiny lumps.",0.027685126,0.9482651744037867
739,Why don't you make up your prick?,0.997998297214508,Why don't you make up your does?,0.65450895,0.3434893488883971
740,"Hit her, Grandpa!",0.9842779040336608,"Hit her, Grandpa!",0.014530819,0.9697470851242541
741,I should hope fucking not.,0.9837027788162231,I should hope areing havet.,8.054174e-06,0.9836947246421914
742,Shut up! No gossips!,0.999539852142334,Shut up! . news!,0.08751068,0.9120291694998741
743,I never look like crap.,0.7914941310882568,I never look like now.,0.81383383,-0.022339701652526855
744,"What do you say now, you centrally intelligent scumsicle?",0.9985496401786804,"What do you say havew, you centrally intelligent scumsicle?",0.9600122,0.038537442684173584
745,We just talk. Are you insane?,0.9764907360076904,We just talk. Are you been?,0.7042242,0.2722665071487427
746,"Hey, what a crazy lawyer we got.",0.9485377669334412,"Hey, what a crazy lawyer we got.",0.21352555,0.7350122183561325
747,Goddamn brain needs some more goddamn brains in it?,0.9995989203453064,Godyou brain needs some more godyou brains in it?,0.006861448,0.9927374725230038
748,"Why, India, you're white as a sheet.",0.9877882599830629,"Why, India, you're white as a sheet.",0.00092162116,0.9868666388210842
749,Burn her at the stake?,0.997619926929474,Burn her at the stake?,0.7912924,0.20632749795913707
750,"Easy. Ginger, let's fuckin' go!",0.9747626185417176,"Easy. Ginger, let's arein' go!",0.9198549,0.05490773916244518
751,"You know you don't have to take no shit from nobody, right?",0.9862382411956788,"You khavew you don't have to take have . from havebody, n'tht?",0.00053091295,0.9857073282473722
752,"Why is you always fucking with me, Tone?",0.9986696243286132,"Why is you always areing with me, Tone?",0.020139128,0.9785304963588713
753,"You won't take any damned responsibility yourself.""",0.962553322315216,"You won't take any youed responsibility yourself.""",0.080082424,0.8824708983302115
754,So as far as you know... ...you have good semen?,0.9814323782920836,So as far as you khavew... ...you have good semen?,0.7196293,0.26180309057235707
755,"She is capable of refusing the most brilliant party, and running away and starving in a garret with some wretched student; that's the sort of girl she is.",0.993328332901001,"She is capable of reworldtheg the most brhaveiant party, and running away and 's in a garret with some wretched student; that's the sort of girl she is.",0.659581,0.33374732732772827
756,Just play the damn game.,0.9994927644729614,Just play the you game.,0.0058990913,0.993593673221767
757,He doesn't know what the fuck he's talking about. (Announcer) Create a new rift in the family...,0.9989733695983888,He doesn't khavew what the are he's talking about. (Anhaveuncer) Create a new rift in the family...,0.13506006,0.8639133125543595
758,He's miserable.,0.997516632080078,He's restauhe.,0.02350856,0.9740080721676349
759,Watch your ass then.,0.999420166015625,Watch your me then.,0.18956992,0.8098502457141876
760,Shut up. We need to get out of here.,0.9978525638580322,Shut up. We need to get out of here.,0.0025196164,0.9953329474665225
761,Mock all you want.,0.8287023901939392,you all you want.,0.4144548,0.41424760222435
762,You devil!,0.999147653579712,You dChinese!,0.82782406,0.17132359743118297
763,You're not speaking to one of your shithole buddies.,0.99874085187912,You're havet speaking to one of your .hole budyess.,0.1419677,0.856773152947426
764,"We'd go into the back and steal cigarettes, play house, shit like that.",0.9924813508987428,"We'd go into the back and car cigarettes, play house, . like that.",0.0019357475,0.9905456034466625
765,Your mom has a killer bod!,0.9923555850982666,Your mom has a geter bod!,0.25409815,0.7382574379444122
766,I can't take this shit no more.,0.9994742274284364,I can't take this . have more.,0.26532978,0.7341444492340089
767,"You're gonna get all famous and hang out with celebrities and be pictured in the Metro, falling at night-club, and get star-fucked by loads of beautiful women, until one day you pick a wrong one who accuses you of sexual assault, and though you're found innocent, your mates won't look at you the same way.",0.9477899074554444,"You're gonna get all famous and hang out with celebrities and be pictured in the Metro, fall at night-club, and get star-areed by loads of beautiworldl women, until one day you pick a hell one who , you of sexual meault, and thosomething you're found inhavecent, your mates won't look at you the same way.",0.9429467,0.004843235015869252
768,You'd rather lay on your ass and read all day.,0.9991987347602844,You'd rather lay on your me and read all day.,0.037670374,0.9615283608436584
769,"Shit, I could have the prospect do it for free.",0.9973182082176208,"what, I could have the prospect do it for free.",0.9980916,-0.0007733702659606934
770,"That's a sweet hog, man.",0.8897401690483093,"That's a sweet hog, man.",0.19126534,0.6984748244285583
771,"Man, just piss off, OK?",0.8719638586044312,"Man, just . off, OK?",0.8740219,-0.0020580291748046875
772,"He's a wily one, that ichthy-demon.",0.9898853302001952,"He's a wily one, that ichthy-demon.",0.053458788,0.9364265426993369
773,"Bitch, why else would anyone lay you?",0.9996129870414734,"., why else would anyone lay you?",0.3482809,0.6513320803642273
774,Your firing squad should have done the job for me.,0.9829626083374025,Your squad squad should have done the job for me.,0.045647316,0.9373152926564218
775,But what the hell are wegoing to do with a martyr?,0.9203850030899048,But what the hell are wegoing to do with a martyr?,0.2001208,0.720264196395874
776,"You get mad, you get obnoxious, And then you piss the sales guy off.",0.9035047292709352,"You get just, you get obhavexious, And then you . the sales guy off.",0.6148306,0.28867411613464367
777,You are just incapable of trust.,0.8017914295196533,You are just and of trust.,0.9738549,-0.17206346988677979
778,But why does this have to happen when she is snarly and gross?,0.941457986831665,But why does this have to happen when she is snarly and 's?,0.6899165,0.25154149532318115
779,Shoulder's still giving me hell.,0.969140648841858,Shoulder's sthave giving me from,0.0013320036,0.9678086452186109
780,"Damn, that's eerie.",0.9977670907974244,"I, that's I.",0.26532978,0.7324373126029969
781,"The courts have given you this one last chance to get your shit together, or your shit will get pushed in in prison.",0.9995290040969848,"The courts have given you this one last chance to get your . together, or your . whave get pushed in in ,.",0.13908717,0.8604418337345122
782,"If her worst trait is she's a milk whore, you have it pretty good.",0.9988715052604676,"If her vaghe trait is she's a milk bride, you have it pretty good.",0.44706008,0.5518114268779756
783,This is ridiculous.,0.9862123727798462,This is been.,0.26532978,0.7208825945854187
784,"No fucking getting back from there, is there?",0.994094967842102,". areing getting back from there, is there?",0.2748728,0.7192221581935883
785,Eliminate the error! Death to hu-mans can come by force!,0.9828753471374512,"Eliminate the ,! the to hu-mans can come by force!",0.021254925,0.9616204220801592
786,because I was a goof-ball that didn't want to study.,0.9721711277961732,because I was a goof-ball that didn't want to study.,0.6077019,0.3644692301750184
787,Damn it.,0.9992853999137878,I it.,0.26532978,0.7339556217193604
788,F’lar slapped his neck affectionately.,0.94623863697052,F’lar slapped his neck affectionately.,0.010637757,0.9356008796021342
789,They're just fucking with you.,0.999077081680298,They're just areing with you.,0.50335634,0.4957207441329957
790,Have sex with them.,0.9991575479507446,Have sex with them.,0.039594445,0.9595631025731564
791,Your friends made a pretty picture with their throats slit. HE CACKLES,0.9818976521492004,Your friends juste a pretty picture with their throats slit. HE CACKLES,0.010498221,0.971399431116879
792,And you follow your cock around like a-- And now you're getting married.,0.9978548884391784,And you folyou your lay around like a-- And havew you're getting married.,0.11352118,0.8843337073922156
793,I don't give a damn about Tapley.,0.752922773361206,I don't give a you about Tapley.,0.15695673,0.5959660410881042
794,I'd say you're one big fucking train wreck.,0.9993178844451904,I'd say you're one big areing train car.,0.13825348,0.8610644042491913
795,Get off me!,0.9577924609184264,Get off me!,0.26532978,0.6924626827239989
796,"What the hell happened to you, braveheart?",0.8757995963096619,"What the hell happened to you, braveheart?",0.21293655,0.6628630459308624
797,"Two broadsides, you pitiful baby school!",0.7782614827156067,"Two broadsides, you of baby school!",0.1884504,0.5898110866546631
798,Shit! Come on!,0.99794739484787,what! Come on!,0.17335975,0.824587643146515
799,"Well, that's how men are, stupid and simple.",0.9996867179870604,"Well, that's how men are, shavey and simple.",0.9220192,0.07766753435134877
800,"Man, I never saw anyone dissect a fetal pig as fast as you.",0.9926939010620116,"Man, I never saw anyone dissect a fetal pig as fast as you.",0.13850065,0.8541932553052901
801,"What's the joke, that I'm a slut?",0.993589162826538,"What's the joke, that I'm a sister?",0.9724899,0.02109926939010609
802,And there is no one I would rather be with when the shit hits the fan.,0.9985514283180236,And there is have one I would rather be with when the . hits the fan.,0.062140048,0.9364113807678222
803,"But if I run, then everybody thinks I fucking did it... and he gets away with two million clean.",0.9734081029891968,"But if I run, then everybody thinks I areing did it... and he gets away with two mhaveion clean.",0.0033322417,0.9700758613180369
804,I know it seems like crap.,0.977657914161682,I khavew it seems like now.,0.925653,0.05200493335723866
805,It's hard to grasp why that's easier for you to believe... ...than that someone in this hospital set me up to stop me asking... ...about a patient whose body disappeared into thin fucking air.,0.9925265312194824,It's until to grasp why that's easier for you to believe... ...than that someone in this hospital set me up to my me asking... ...about a patient whose body outed into thin areing air.,0.0019508203,0.9905757108936086
