,reference,ref_tox,translate,tr_tox,result
1035,"It was a foolish place to install a QAR, she thought, and she was not surprised when she didn't find one there, either.",0.9392573833465576,"it was a small place to install a qar , she thought , and she was not surprised when she didn ' t find one there , either .",0.04673965,0.8925177343189716
1036,You'll murder my reputation.,0.9884893298149108,you ' ll torpedo my reputation .,0.7995683,0.18892103433608998
1037,"If you want to go work at that jerk's company, then go ahead.",0.9996169805526732,"if you want to go work at that father ' s company , then go ahead .",0.0017475364,0.9978694441961123
1038,"Nice work, lady-killer.",0.9892577528953552,"nice work , saint - hunter .",0.009001166,0.980256587266922
1039,"He is the sort of man who thinks of himself as a 'strong­willed son of a bitch' and is often thought of as a 'stubborn old goat' by others; whichever way you saw it, he has always been a tough man to move once he has set his feet . . . and his jaw.",0.9977826476097108,"he is the sort of man who thinks of himself as a ' strongwilled son of a general ' and is often thought of as a ' tough old goat ' by others ; whichever way you saw it , he has always been a tough man to move once he has set his feet . . . and his jaw .",0.79985136,0.19793128967285167
1040,Where's that sexy-ass nurse?,0.9891543984413148,where ' s that sexy - sum nurse ?,0.37496665,0.6141877472400666
1041,"Well... I should probably get out of here, because my dad is now starting to flash his breasts to the lesbians.",0.9934379458427428,"well . . . i should probably get out of here , because my dad is now starting to flash his sts to the genders .",0.99515206,-0.0017141103744507946
1042,Will you ever be normal? Freak!,0.9935805797576904,will you ever be normal ? what !,0.9847402,0.008840382099151611
1043,You are definitely a much tougher nut than I imagined.,0.8000594973564148,you are definitely a much tougher tough than i imagined .,0.75762665,0.04243284463882446
1044,"Your fiancé might buy this bullshit, but I know you.",0.9995923638343812,"your fiance might buy this information , but i know you .",0.012320291,0.9872720725834371
1045,You're out of your mind!,0.9941686391830444,. ' re out of the mind !,0.55638623,0.4377824068069458
1046,"Oh, please, if I went running every time some guy tried to crap all over me,",0.9320727586746216,"oh , please , if i went running every time some guy tried to come all over me ,",0.4587445,0.47332826256752014
1047,"You wouldn't know real music if I hit you on the head with it, Gooey.",0.9860779047012328,". wouldn ' t know real music if i hit you on the top with it , gooey .",0.000607852,0.9854700526921077
1048,"We're both fuckups, okay?",0.9994420409202576,"we ' s both war ups , okay ?",0.004697396,0.9947446449659765
1049,Asshole went right up to my father and said all churchy altar boy...,0.9977447986602784,. went right up to my father and said all churchy altar boy . . .,0.0010739618,0.9966708368156106
1050,"He would remain where he was for hours, and in hours Jason would be out of Zurich, compliments of a perspiring fat man.",0.980663239955902,"he would remain where he was for hours , and in hours jason would be out of zurich , compliments of a perspiring grand man .",0.93188477,0.04877847433090199
1051,Act a fool?,0.989860475063324,act a what ?,0.011619389,0.9782410860061646
1052,Fuck up off my eye.,0.994388997554779,. up off my eye .,0.00077853736,0.9936104601947591
1053,It's the baddest shit-kicking weapon in the world.,0.9990432858467102,it ' s the best most best amp - kicking weapon in the world .,0.96041656,0.03862673044204712
1054,You must have shot your mouths off from Frankfurt to here.,0.9893739819526672,. must have had their way out from frankfurt to here .,0.674314,0.31505995988845825
1055,And I couldn't see the point of spitting and all that crap.,0.99656879901886,and i couldn ' t see the point of spitting and all that stuff .,0.56808484,0.4284839630126954
1056,I don't want to picture you naked.,0.8171892762184143,i don ' t want to picture you and .,0.04011363,0.77707564458251
1057,You need to come get my ass.,0.9986823201179504,you need to come get my back .,0.4708418,0.5278405249118805
1058,"I got Dino Brewster, who just painted a huge bull's-eye on their ass.",0.9989368319511414,"i got dino brewster , who just painted a huge bull ' s - eye on their way .",0.00085026666,0.9980865652905777
1059,Youhad to fuck a friend of mine.,0.9984525442123412,youhad to have a friend of mine .,0.9516905,0.046762049198150524
1060,"Yeah, but you know how much crap he's got in his system for dealing with those burns.",0.9974254965782166,"yeah , but you know how much stuff he ' s got in his system for dealing with those burns .",0.0073015024,0.9901239941827953
1061,As if I cut their throats myself.,0.982248306274414,as if i cut their fangs myself .,0.9871602,-0.004911899566650502
1062,"Shady Vale was a small hamlet, its people ill-equipped to stand against the black walkers or their Gnome allies.",0.8852176070213318,". vale was a small hamlet , its people ill - equipped to stand against the shadow walkers or their gnome allies .",0.98760056,-0.10238295793533325
1063,That loser?,0.99954754114151,that . ?,0.26532978,0.7342177629470825
1064,So then he killed him with a fish-hook.,0.9137532114982604,so then he caught him with a fish - hook .,0.96278733,-0.04903411865234386
1065,"Earl, God damn it, get some guns in that tower!",0.998315930366516,"earl , god , it , get some guns in that tower !",0.15849727,0.8398186564445494
1066,This signal simply communicates an exact and almost pathetic sense of how far that being is from the place of his birth.,0.9458345174789428,this signal simply communicates an exact and almost mere sense of how far that being is from the place of his birth .,0.0031164526,0.9427180648781358
1067,"Suck it, future!",0.9996727705001832,". it , future !",0.9983367,0.0013360977172852673
1068,Everyone says it stinks.,0.9367148280143738,everyone says it ranks .,0.7077903,0.22892451286315918
1069,All those times we've met and neither of you said a word Damn you!,0.9993367791175842,all those times we ' ve met and neither of you said a word of you !,0.044580787,0.9547559916973114
1070,Going to the mall and getting lattes while I'm bustin' my ass to support you ...,0.9966747760772704,going to the mall and getting lattes while i ' m bust n ' my way to support you . . .,0.023388682,0.9732860941439866
1071,They shit in the same pit.,0.99881774187088,they meet in the same pit .,0.18114421,0.8176735341548919
1072,Get off her!,0.746451735496521,get on her !,0.26532978,0.4811219573020935
1073,Cut it out! - You must fight that demon inside her!,0.9476439952850342,cut it out ! - you must fight that thing inside her !,0.3765277,0.5711162984371185
1074,And secretly gay.,0.9735268354415894,and secretly lgbt .,0.005473681,0.9680531546473503
1075,Make that one suffer.,0.9924174547195436,make that one stand .,0.1811926,0.8112248480319978
1076,"Gotta go to a place where I can get a shot, a beer, steak maybe... ...not more fucking pancakes.",0.9976982474327089,"gotta go to a place where i can get a shot , a beer , steak maybe . . . . . . not more . pancakes .",0.00077727163,0.9969209757982754
1077,"""You're a queer card, for sure,"" said he.",0.9630463123321532,""" you ' re a strange card , for sure , "" said he .",0.9879968,-0.024950504302978627
1078,I hated the bastard!,0.9994418025016784,i knew theduk !,0.8800834,0.11935842037200917
1079,Come on. 10 bucks if you can slap me on the cheek.,0.9308187961578368,come on . 10 bucks if you can tap me on the cheek .,0.60447246,0.32634633779525746
1080,"Some of them were killed; but, uh... yeah, the devil himself,",0.8711572885513306,"some of them were there ; but , uh . . . yeah , the thing himself ,",0.9075689,-0.0364115834236145
1081,"Bothari crouched beside her, his useless knife gripped in his hand.",0.971213698387146,"bothari crouched beside her , his s sword gripped in his hand .",0.960425,0.010788679122924805
1082,"Holy shit, Mrs. Jamison. Get down!",0.9977583885192872,"holy jesus , mrs . jamison . get down !",0.3057374,0.6920209825038911
1083,"Amy Taylor Walsh, kicking ass and taking names.",0.9994655251502992,"amy taylor walsh , kicking it and taking names .",0.86207086,0.13739466667175304
1084,"Well, then we just got to figure out a way to make you fancier than Barrington, so he's got to suck up to you.",0.9827918410301208,"well , then we just got to figure out a way to make you fancier than barrington , so he ' s got to draw up to you .",0.013663761,0.9691280797123909
1085,I don't need a blasted nursemaid!,0.9824063777923584,i don ' t need a ' nursemaid !,0.12852892,0.853877454996109
1086,I can't believe she called me on my crap like that.,0.9992565512657166,i can ' t believe she called me on my stuff like that .,0.70001316,0.29924339056015015
1087,And I want you to never come back.,0.8541130423545837,and i want you to never come back .,0.35584334,0.4982697069644928
1088,"Shut the fuck up, and tell me exactly what you did.",0.9994483590126038,"shut the . up , and tell me exactly what you did .",0.1323014,0.8671469539403915
1089,"Well, don't be daft, Charles.",0.9951057434082032,"well , don ' t be doft , charles .",0.3709156,0.6241901516914369
1090,"Punching me, kicking me, slapping me.",0.8575924038887024,". me , pounding me , slapping me .",0.915218,-0.05762559175491333
1091,"Shut up. You're not too zonked to beat up Tyler, are you?",0.9993529915809632,". up . you ' re not too zonked to beat up tyler , are you ?",0.10121767,0.8981353193521501
1092,"Guess what? Today, Steve McQueen is my little bitch.",0.999472200870514,"guess what ? today , steve mcqueen is my little star .",0.99973565,-0.00026345252990711554
1093,"Now everyone, shut up, all right?",0.9988670349121094,"now everyone , quiet up , all right ?",0.5325008,0.4663662314414978
1094,A fool like you has nothing to lose.,0.9996997117996216,a . like you has nothing to lose .,0.06374152,0.9359581917524338
1095,"Ah, yes I know but, ah fuck, I had some mobile battery troubles.",0.9930825233459472,"ah , yes i know but , ah lord , i had some mobile battery troubles .",0.020354113,0.9727284107357262
1096,Who gives a fuck?,0.9992274045944214,who gives a move ?,0.21130145,0.7879259586334229
1097,What makes you so damn speciaÉ?,0.9818251729011536,what makes you so of speciae ?,0.014129487,0.9676956860348582
1098,I don't know a fuckin' thing.,0.9879589080810548,i don ' t know a 'i ' thing .,0.033528145,0.9544307626783849
1099,- You got a garbage strike?,0.9955719709396362,- you got a - strike ?,0.4718595,0.5237124562263489
